"招聘单位","招聘岗位","薪资区间","工作地点","工作经验","学历要求","岗位属性","类别","发布时间","职位诱惑","职位描述","工作地址","爬取时间"
"一起科技AI","机器学习/人工智能方向实...","5k-9k","北京 ","经验不限","本科及以上","实习","人工智能 | 机器学习","1天前  ","独角兽,待遇好",,"北京-朝阳区-望京-望京绿地中心B座","2018-08-13 14:38:34"
"杭州线条科技技术研发部","人工智能开发实习工程师","6k-12k","杭州 ","经验1年以下","硕士及以上","实习","人工智能 | 深度学习 | NLP | 媒体 | 视频","2018-07-31  ","技术大牛,业界前沿,全球化,时间弹性"," 我们正在正在开发一个全球化的视频翻译平台","杭州-余杭区-文一西路海创科技中心4幢607","2018-08-13 14:38:38"
"和信贷智能投顾部","量化交易人工智能算法工程师","25k-30k","北京 ","经验3-5年","本科及以上","全职","大数据 | 算法 | 数据挖掘","10:14  ","弹性工作制,扁平化管理,员工旅游,每月团建","工作职责:1、参与大数据平台的建设与优化工作；2、利用大数据平台和其他工具进行数据的收集、存储和清洗；3、参与基于大数据+人工智能的舆情监控、量化回测、智能选股、风控系统的设计与开发；任职资格:1.统计、大数据专业优先，有量化交易、智能投顾项目经验或专著者可放宽专业要求；2.两年及以上工作年限，熟悉Hadoop生态环境，熟练Saprk；","北京-朝阳区-CBD-建国路甲92号世茂大厦C座13层","2018-08-13 14:38:41"
"鱼说科技产品部","产品经理（AI人工智能）","10k-16k","成都 ","经验3-5年","本科及以上","全职","产品设计 | 产品策划 | 数据分析 | 结构设计","2天前  ","周末双休,节日福利,年终奖金,行业地位","岗位职责：          1、规划计算机视觉、机器学习及人工智能开放平台产品，设计产品功能，并对产品交付负责；2、负责计算机视觉、机器学习及人工智能开放平台的各个生命周期，对用户负责，产出安全、稳定、易用和低成本的产品；3、在产品预研、开发、发布和迭代的过程中负责各个关联团队之间的交流与合作，确保合作的畅通与高效；4、完成计算机视觉、机器学习及人工智能开放平台商业化相关工作，支持业务团队完成营收目标；5、进行计算机视觉、机器学习及人工智能开放平台市场调研与竞争对手分析 ；              6、推动现有计算机视觉、机器学习等技术在各产品线业务中落地；7、根据现有业务数据，负责用户画像；8、分析业务数据，处理各产品线的人工智能算法应用上的反馈。岗位要求:1、有企业级人工智能设计经验，兼有互联网产品设计经验者优先；2、以前有过A/B测试，数据挖掘工具、模型管理平台设计和使用经验的人优先；3、有较强的场景抽象能力，有计算机视觉、机器学习及人工智能开放平台工作经验者优先；4、熟悉各行业大数据应用场景，有数据仓库、计算机视觉，机器学习等方面的工作经验者优先；5、善于沟通，有极强的跨团队协作能力和执行力。【能力要求】1、对计算机视觉、机器学习和大数据处理感兴趣，熟悉其中一项或者多项；2、对人工智能相关的产品和业务有自己的思考和洞察； 3、2年以上互联网产品工作经验，能够了解机器学习应用原理和业务；4、较强的好奇心和创新精神，善于沟通和推进项目；5、具备一定的审美能力，能够规划视觉类的产品。","成都-武侯区-益州大道777号中航国际交流中心A座1406（孵化园站）","2018-08-13 14:38:44"
"遂意","技术总监（人工智能方向）","40k-60k","杭州 ","经验5-10年","本科及以上","全职","大数据 | 云计算 | 系统架构 | 安全专家 | 架构师 | 运维管理","2018-07-16  ","五险一金,双休","团队来自中科院计算机博士、海归研究生；主要从事AI图像影音识别，大数据分析，深度解析领域！","杭州-上城区-小营-上城区地铁口","2018-08-13 14:38:47"
"遂意","技术总监（人工智能方向）","40k-60k","杭州 ","经验5-10年","本科及以上","全职","大数据 | 云计算 | 系统架构 | 安全专家 | 架构师 | 运维管理","2018-07-16  ","五险一金,双休","团队来自中科院计算机博士、海归研究生；主要从事AI图像影音识别，大数据分析，深度解析领域！","杭州-上城区-小营-上城区地铁口","2018-08-13 14:39:02"
"达闼科技PMM","AI（人工智能）项目经理","15k-30k","北京 ","经验3-5年","本科及以上","全职","PMP | PMO | 项目管理","2018-08-03  ","行业前景好,公司潜力大,发展空间大,福利待遇佳","岗位职责：","北京-朝阳区-望京-望京soho塔3A座23层","2018-08-13 14:39:06"
"北京深度奇点研发部","人工智能研发工程师（实习岗）","6k-12k","北京 ","经验不限","硕士及以上","兼职","软件开发","2018-07-17  ","人工智能,机器人,专家带团","岗位职责：1、辅助进行软件功能模块设计，包括概要设计、详细设计、代码实现、单元测试、集成测试、满足开发需求。2、辅助负责深度神经网络的训练数据的采集和生成，完成深度神经网络的训练，并对训练结果进行分析、评估和优化。3、辅助参与项目技术攻关，促进技术疑难问题的解决；4、辅助结合应用场景, 综合考虑业务/数据/算法等因素,持续改进和优化产品性能。","北京-海淀区-知春路-知春路盈都大厦C座2单元5B","2018-08-13 14:39:10"
"小米人工智能与云平台","安全运营-人工智能云平台","12k-24k","北京 ","经验1-3年","本科及以上","全职","信息安全 | 媒体","3天前  ","六险一金,带薪年假,年终奖金,班车餐补","安全运营","北京-海淀区-西三旗-小米总部","2018-08-13 14:39:15"
"奇点云产品部","产品经理（智能门店方向）","15k-30k","杭州 ","经验3-5年","本科及以上","全职","产品设计","2018-08-09  ","不打卡,带薪年假,定期体检,股票期权","岗位描述：","杭州-余杭区-杭州余杭区仓前街道仓兴街1号23幢","2018-08-13 14:39:18"
"roobo","智能玩具产品经理","15k-30k","北京 ","经验3-5年","本科及以上","全职","教育 | 智能硬件 | 智能硬件 | 教育","10:07  ","优秀团队，弹性上班，福利好",,"北京-东城区-朝阳门-银河soho","2018-08-13 14:39:21"
"京东金融","资深产品经理（智能解决方案）","20k-40k","北京 ","经验5-10年","硕士及以上","全职","项目管理","11:55  ","班车,餐补","岗位职责：","北京-大兴区-京东总部","2018-08-13 14:39:27"
"亿欧原创作者","作者（人工智能栏目和生活...","5k-7k","北京 ","经验1年以下","本科及以上","全职","编辑 | 记者","2018-08-09  ","带薪年假,带薪旅游,平台好,发展空间大","1、负责亿欧旗下网站内容日常更新与维护","北京-朝阳区-亮马桥-霞光里9号中电发展大厦B座2层","2018-08-13 14:39:33"
"捷通华声","产品经理（人工智能）","15k-30k","北京 ","经验1-3年","本科及以上","全职","企业服务","10:28  ","公司氛围好 技术大拿多 项目奖金","北京捷通华声科技股份有限公司成立于2000年，是一家专注于智能语音、智能图像、语义理解等人工智能技术的研究与应用的高新技术企业。公司率先推出了全球首个全方位人工智能开放平台—灵云平台（aicloud.com），将语音交互、图像识别、语义理解、生物特征识别等技术完美整合，实现并提供全方位一体化的人工智能技术解决方案与服务，并在滴滴打车、携程、京东、小米、百度、农业银行、中信银行、太平洋保险、奔驰等多家知名企业得到广泛应用。2013年，清华大学产业基金入资捷通华声，成为公司第二大股东，随后双方共同创立“清华灵云人工智能研究中心”。    ","北京-海淀区-西二旗-中关村软件园2A楼2101","2018-08-13 14:39:38"
"科大讯飞","人工智能教研工程师","2k-4k","合肥 ","经验应届毕业生","本科及以上","实习","人工智能","2018-07-30  ","环境好","【岗位职责】1、负责高中人工智能课程开发制作，如教学设计、教学课件编辑、人工智能创新实验设计等；2、负责课程的入校打磨和教师培训。【任职要求】1、本科及以上学历，人工智能、信息技术、师范类相关专业优先；2、责任心强，细心，较强的学习能力和沟通能力；3、熟练使用office等办公软件。","合肥-高新区-望江西路666号","2018-08-13 14:39:41"
"深圳国泰安合肥分公司","人工智能算法工程师","10k-15k","合肥 ","经验1-3年","硕士及以上","全职","人工智能 | 机器学习 | 深度学习 | NLP","2018-07-30  ","学习机会多,福利待遇好,五险一金,双休加班少","岗位职责：","合肥-高新区-创新大道与云飞路交口创新产业园二期G2栋","2018-08-13 14:39:44"
"Remark HoldingsR&D","项目经理（智能楼宇方向）","15k-25k","成都 ","经验5-10年","本科及以上","全职","项目管理","10:44  ","六险一金,年底双薪,年终绩效,股票期权","职责描述：","成都-武侯区-都市高新区天仁路388号凯德天府办公楼15楼","2018-08-13 14:39:47"
"探迹研发部","高级爬虫工程师-大数据人...","15k-30k","广州 ","经验3-5年","本科及以上","全职","分布式 | 爬虫 | 数据 | 大数据 | 产品 | Java","09:39  ","大数据AI,扁平管理,五险一金,期权激励","工作职责：","广州-番禺区-大学城-数字家庭研发中心一期研发大厦","2018-08-13 14:39:52"
"墨云科技管理团队","首席科学家（人工智能领域）","30k-60k","北京 ","经验5-10年","硕士及以上","全职","信息安全 | 合伙人","00:30  ","股票","岗位职责：","北京-海淀区-上地-上地五街中关村发展大厦A315","2018-08-13 14:39:55"
"核音智言产品","人工智能产品经理","10k-15k","西安 ","经验3-5年","本科及以上","全职","大数据 | 移动互联网 | 产品设计 | 需求分析 | 项目管理 | 产品策划","11:57  ","学习机会多,发展空间大,工作有趣,工作氛围好",,"西安-曲江新区-翠华南路1688号创客大街创意盒子3F308","2018-08-13 14:39:58"
"捷通华声","技术支持工程师（人工智能）","15k-25k","北京 ","经验1-3年","本科及以上","全职","云计算 | 大数据 | 运维","10:28  ","人工智能,项目奖金","职位描述：","北京-海淀区-中关村软件园2A楼2101","2018-08-13 14:40:13"
"京东集团AI平台","产品市场经理（人工智能方向）","30k-50k","北京 ","经验5-10年","本科及以上","全职","电商","2018-07-20  ","发展空间,战略规划","作为京东AI平台及研究部人工智能产品市场经理，根据市场分析、AI技术发展，结合京东业务特点，进行AI产品市场分析及策略制定；负责AI产品的整体Go-to-market策略制定及推动执行，包括面向客户、合作伙伴，及营销推广等相关工作。","北京-朝阳区-亚运村-北辰世纪中心A座","2018-08-13 14:40:16"
"拓普网络产品部","人工智能产品规划","15k-20k","郑州 ","经验1-3年","本科及以上","全职","搜索 | 建模 | 语音识别 | 语音合成","2018-08-07  ","五险一金,周末双休,班车接送,年终双薪","岗位职责：","郑州-金水区-中州大道杨金路199号新科技市场7号楼","2018-08-13 14:40:19"
"探迹产品部门","产品经理-大数据人工智能产品","12k-24k","广州 ","经验1-3年","本科及以上","全职","大数据 | 数据","09:39  ","大数据AI,带薪年假,期权激励,五险一金","工作职责：","广州-番禺区-大学城-数字家庭研发中心一期研发大厦","2018-08-13 14:40:22"
"平安科技","人工智能产品经理（AI）（深圳）","15k-30k","深圳 ","经验不限","硕士及以上","全职","大数据 | 金融 | 数据分析 | 金融","10:23  ","世界50强,带薪年假,节日福利,绩效丰厚","岗位职责：","深圳-福田区-八卦岭八卦三路平安大厦","2018-08-13 14:40:25"
"阿里巴巴大优酷","人工智能算法工程师 / 机...","25k-50k","北京 ","经验3-5年","本科及以上","全职","本地生活 | 电商 | 算法 | 数据仓库 | 数据挖掘","3天前  ","大平台,大空间","1. 在物流行业向科技化智能化转型的节点，借助AI与大数据能力为同城物流多种应用场景赋能。","北京-海淀区-学院路-学院路","2018-08-13 14:40:32"
"零壹互联大数据与人工智能部","人工智能产品经理","15k-30k","深圳 ","经验3-5年","本科及以上","全职","移动互联网","2018-08-09  ","人脸识别,视频结构化","工作职责：","深圳-龙华新区-星河领创天下二期3楼","2018-08-13 14:40:35"
"元气知药技术部","人工智能产品助理（实习生）","3k-5k","北京 ","经验不限","硕士及以上","实习","大数据 | 医疗健康 | 数据分析 | 数据 | BI","2018-07-30  ","Boss牛,产品方向好,团队氛围好,和牛人一起","岗位职责：","北京-海淀区-学院路-知春路7号北航致真大厦","2018-08-13 14:40:38"
