"招聘单位","招聘岗位","薪资区间","工作地点","工作经验","学历要求","岗位属性","类别","发布时间","职位诱惑","职位描述","工作地址","爬取时间"
"作业帮","【提前批】语音算法工程师（...","13k-25k","北京 ","经验应届毕业生","本科及以上","全职","体育 | 算法","18:33  ","免笔试,直接面试","工作职责：","北京-海淀区-开拓路1号汇苑开拓大厦A座","2018-08-13 22:57:14"
"猎户星空语音技术","语音信号处理算法工程师","25k-50k","北京 ","经验3-5年","硕士及以上","全职","语音处理","11:22  ","发展前景好,高薪","岗位描述：","北京-朝阳区-高碑店-姚家园南路1号惠通时代广场8号楼","2018-08-13 22:57:17"
"网易人工智能事业部","资深商务拓展经理-语音类产品","15k-30k","杭州 ","经验5-10年","本科及以上","全职","智能硬件","3天前  ","棒,棒,棒,棒","1、对AI（语音对话方向）行业发展和产业链进行梳理和把握，建立伙伴关系和BD路径，推广公司AI产品，对产品销售提供有力的方案和资源支持；2、对行业主流技术供应商进行合作对接、方案评估和商务谈判，不断拓展和积累行业人脉；3、拓展内容提供商（content provider）和服务提供商（service provider），建立合作；4、与第三方开发者平台和智能硬件平台建立合作，联合进行AI产品方案的合作与推广；5、结合行业竞争态势和自身发展优势，通过分析和调研形成自身拓展方案，并提供价值信息和技术方案帮助自身AI产品的优化。","杭州-滨江区-长河-秋溢路606号","2018-08-13 22:57:20"
"云之讯语音事业部","商务经理（语音）","10k-20k","深圳 ","经验不限","大专及以上","全职","商务拓展","08:55  ","空间大,福利好","任职资格：","深圳-南山区-科技园-科技园高新南四道18号创维半导体设计大厦东座19楼","2018-08-13 22:57:24"
"脉葳咨询","图像识别算法工程师","25k-50k","上海 ","经验3-5年","硕士及以上","全职","深度学习 | 计算机视觉 | 图像处理 | 模式识别","2018-08-06  ","核心岗位,待遇优渥,外企风格,尊重技术","工作职责：","上海-浦东新区-洋泾-世纪大道","2018-08-13 22:57:27"
"酷狗音乐开发","ZBBU-图像识别算法工程师","25k-50k","广州 ","经验1-3年","硕士及以上","全职","视频 | 直播 | 机器学习 | 深度学习 | 图像处理 | 算法","2018-08-06  ","年终奖,发展空间大,员工旅游,绩效奖金","工作职责:1、负责深度学习框架搭建，包括深度学习算法优化及系统研发；2、支持直播、短视频相关深度学习产品的研究。任职资格:1、计算机、模式识别、数学等相关专业，硕士以上学历；2、扎实的深度学习基础，熟悉tensorflow等深度学习框架，能优化深度学习算法； 3、精通C++，精通高性能、高并发编程，对系统结构和优化有深刻理解； 4、在人脸识别、前后背景分离、肢体动作识别与人体关键点识别等方面有深厚的研究背景，有落地应用优先。5、良好的英语阅读能力，良好团队合作精神，有责任感，学习能力强，追求卓越。","广州-天河区-棠下-羊城创意产业园","2018-08-13 22:57:31"
"华源格林","中级智能语音工程师","10k-15k","北京 ","经验1-3年","本科及以上","全职","人工智能 | 语音识别 | 深度学习 | 机器学习","2018-08-09  ","周末双休,五险一金,年终奖金,出国游","岗位职责：","北京-海淀区-五道口-中关村东路1号院8号楼启迪科技大厦A座","2018-08-13 22:57:45"
"泰康在线互联网金融实验室","图像识别算法工程师","18k-28k","武汉 ","经验1-3年","硕士及以上","全职","人工智能 | 计算机视觉 | 图像处理 | 模式识别","2018-07-25  ","平台大,福利全,学习氛围好,待遇佳","工作职责：","武汉-江岸区-竹叶山-建议大道738号淅商大厦36楼（三号线香港路站D出口）","2018-08-13 22:57:48"
"南京歌尔","语音信号处理算法工程师","15k-30k","南京 ","经验3-5年","硕士及以上","全职","音频处理 | 语音算法 | 数字信号处理","3天前  ","带薪年假,双休,年底奖金,五险一金","职位职责1、负责语音识别前端的信号处理算法的研究和开发2、配合相关同事完成算法移植和优化任职要求1、计算机、电子、声学等相关专业硕士以上学历，3年以上的相关工作经验2、熟悉语音信号处理的基本理论和方法3、熟悉至少一种语音信号处理算法（如噪声抑制、回声消除、自动增益控制、混响抑制、盲源分离等），并参与过实际项目4、熟练掌握C/C++，了解linux/android 系统5、有较强的沟通能力及团队协作能力6、有过智能音箱开发经验者优先","南京-雨花台区-江东-安德门大街57号楚翘城","2018-08-13 22:57:52"
"网易人工智能事业部","资深/高级语音算法工程师","20k-35k","杭州 ","经验3-5年","硕士及以上","全职","人工智能 | NLP | 算法","3天前  ","职业发展,专业成长,团队技术","1、参与语音相关项目的算法研究与系统开发工作，具体方向包括但不限于语音识别、语音合成、声纹识别、发音评测、语音增强；2、日常工作主要为针对语音领域的特定方向，结合实际业务需求，进行现有系统优化升级、算法调研与评估、系统开发等；","杭州-滨江区-长河-秋溢路606号","2018-08-13 22:57:55"
"贪心科技研发","图像识别算法工程师","15k-30k","北京 ","经验1-3年","本科及以上","全职","数据分析","2018-08-07  ","人工智能,技术大牛,工作氛围好,待遇优厚","公司介绍：","北京-朝阳区-高碑店-望京嘉美中心","2018-08-13 22:57:59"
"OPPOOS中心","图像识别算法工程师","20k-40k","深圳 ","经验3-5年","本科及以上","全职","机器学习 | 深度学习 | 模式识别 | 算法","2018-08-01  ","亿级用户,高速发展,组织氛围好,给力薪酬","岗位职责:","深圳-南山区-卓越后海中心","2018-08-13 22:58:02"
"商道卓越有限公司研发部","人工智能（图像识别）应届生","9k-15k","深圳 ","经验应届毕业生","大专及以上","全职","图像处理 | 深度学习","2018-08-08  ","绩效奖,项目奖,五险一金,生日福利",,"深圳-宝安区-西乡-深圳市宝安区西乡蚝业雅苑写字楼205西乡地铁A口","2018-08-13 22:58:06"
"玖富集团AI中心","图像识别算法工程师","10k-20k","北京 ","经验1-3年","硕士及以上","全职","机器学习 | 深度学习 | 模式识别 | 算法","2018-08-06  ","商业保险,周末双休","工作内容：","北京-朝阳区-望京-阜通西大街望京SOHO塔三A座三层","2018-08-13 22:58:12"
"BOE移动健康研究院","语音交互工程师","20k-30k","北京 ","经验3-5年","本科及以上","全职","医疗健康 | 移动互联网 | 深度学习 | 语音识别 | 算法 | 机器学习","2018-08-01  ","上市公司,五险一金,技术提升,免费班车","岗位职责：   ","北京-大兴区-亦庄-西环中路12号京东方核心能力大厦","2018-08-13 22:58:16"
"燃视频","图像识别算法工程师","8K-15K","上海 ","经验不限","本科及以上","全职","软件开发","2018-08-06  ","新兴行业，跨界，前景无量","岗位描述：","上海-长宁区-北新泾-淞虹路地铁口","2018-08-13 22:58:19"
"Rokid技术合作","JAVA高级工程师／专家（语音...","20k-35k","杭州 ","经验3-5年","本科及以上","全职","中间件 | Java | NLP | 云计算","11:42  ","创业公司,股票期权,弹性工作,人工智能","岗位描述：","杭州-西湖区-西溪-西溪创立方c座1楼","2018-08-13 22:58:23"
"好未来","AI Lab-语音算法工程师","20k-40k","北京 ","经验1-3年","硕士及以上","全职","人工智能 | 算法","2018-07-31  ","大平台，在线教育，人工智能","任职要求：","北京-海淀区-丹棱soho16层","2018-08-13 22:58:27"
"百度","语音合成开发工程师","18k-36k","北京 ","经验1-3年","本科及以上","全职","C++ | Linux/Unix","2018-08-08  ","平台大,机会多,行业前景广,福利水平高"," ","北京-海淀区-西北旺-百度科技园4号楼","2018-08-13 22:58:31"
"星舆科技","高级图像识别算法工程师","20k-30k","广州 ","经验不限","硕士及以上","全职","大数据 | 地图 | 图像处理 | 机器学习 | 深度学习 | 算法","09:26  ","高速成长,扁平化,行业前景佳,科研氛围","岗位职责：","广州-天河区-员村-平云路广电科技大厦301自编5号","2018-08-13 22:58:34"
"玩瞳科技AI实验室","图像识别算法工程师","15k-30k","深圳 ","经验1-3年","本科及以上","全职","机器学习 | 计算机视觉 | 图像处理 | 模式识别","2018-07-16  ","环境舒适,双休,个性午餐,前景广阔","岗位职责： 1) 负责图像处理识别技术的研究； 2) 负责深度学习和神经网络的样本视觉预处理； 3) 负责相关算法的预研、算法设计、编码和实现，以及文档的书写等整套流程。 任职要求： 1) 熟悉特征提取、图像纹理分割等相关算法；","深圳-福田区-保税区红棉道8号英达利大厦B座508室","2018-08-13 22:58:39"
"OPPO","图像识别算法工程师","20k-35k","深圳 ","经验不限","学历不限","全职","软件开发 | ERP","2018-08-01  ","大平台 丰厚薪酬","岗位职责:1. 负责信息流图片分类、非法图片识别、OCR等相关领域的算法建模、上线和优化2. 负责图像识别相关领域的技术跟踪、预研和落地任职要求1、211/958院校毕业，计算机、机器学习、图像处理、模式识别等相关方向硕士研究生及以上学历2、2年以上图像识别技术研发经验，熟悉深度学习理论框架 3、熟悉C/C++、Java等编程语言，掌握至少一种脚本语言 4、良好的英文技术文献阅读能力，能独立进行英文文献调研、分析和总结5、有责任心和团队精神，乐于沟通和合作具备以下条件优先考虑:1、在相关领域有可以证明的研发成果者（已产品化的技术、专业论文、获奖证书等） 2、有人脸识别、物体检测/识别等相关项目经验3、精通基于深度学习网络的GPU并行计算平台搭建（单机多核或多机多核并行）4、精通Tensorflow、Caffe、Cuda-convnet、Torch等任一种深度学习开源框架","深圳-南山区-卓越后海中心","2018-08-13 22:58:54"
"四方伟业人工智能产品部","文本挖掘工程师（语义识别）","20k-40k","成都 ","经验不限","硕士及以上","全职","人工智能 | NLP | 语音识别 | 算法","2018-07-26  ","大平台,技术牛人","任职条件：","成都-武侯区-创业路-都市高新区高朋大道科园三路四号火炬时代C区2楼","2018-08-13 22:58:57"
"网易","资深/高级语音算法工程师","15k-30k","杭州 ","经验3-5年","硕士及以上","全职","语音识别","2018-07-24  ","六险一金,公司福利好,成长空间大","岗位描述","杭州-滨江区-长河-秋溢路606号","2018-08-13 22:59:01"
"易特科集团研发部","图像识别算法工程师","10k-20k","深圳 ","经验1-3年","本科及以上","全职","医疗健康 | NLP | 图像处理 | 模式识别 | 算法","2018-07-19  ","全员配股,多次调薪,大小周,筹备上市","主要职责：","深圳-南山区-科技园-科技园南区高新南七道数字技术园B1栋3层","2018-08-13 22:59:04"
"见微数据技术部","图像识别算法工程师","30K-60K","北京 ","经验1-3年","硕士及以上","全职","深度学习 | 图像处理 | 算法","2018-07-25  ","弹性上班,美女多多,无限量零食,晋升空间","岗位职责","北京-朝阳区-四惠-远洋国际D座1106房间","2018-08-13 22:59:08"
"鲸航科技算法部","语音评测算法工程师","25k-35k","北京 ","经验1-3年","硕士及以上","全职","教育 | 语音识别 | 深度学习 | 模式识别 | 算法","10:00  ","地铁周边,期权池,五险一金,带薪年假","岗位职责：","北京-海淀区-学院路-量子银座205室","2018-08-13 22:59:12"
