"招聘单位","招聘岗位","薪资区间","工作地点","工作经验","学历要求","岗位属性","类别","发布时间","职位诱惑","职位描述","工作地址","爬取时间"
"武汉佰钧成技术有限公司BU2","算法工程帅","18k-35k","深圳 ","经验5-10年","本科及以上","全职","大数据 | 算法 | 数据挖掘 | 数据分析","2018-08-06  ","五险一金,带薪年假,法定节假日,晋升机会多","岗位职责：1.匹配业务场景，使用机器学习、文本挖掘等技术，设计数据建模（模型/算法）解决方案，对业务数据进行分析和建模，并负责各类数据挖掘模型的开发、应用、监控优化，支撑公司数据挖掘课题落地。2.开展数据挖掘分析算法/工具研究工作，研发创新方法解决业务问题，并组织相应方法／工具的引入，技术规范制定和推广。任职要求：1.熟悉常用的数理统计方法和机器学习具体实施方法，擅长常用的统计方法，包括不限于：线性回归、逻辑回归、时间序列、聚类及神经网络等，有相关项目经验。2.熟悉R、Python、Scala等编程语言/软件，能熟练使用SAS/SPSS/R/Matlab等相关工具；熟练掌握Hadoop、spark、storm等开源计算框架，拥有海量数据处理和挖掘经验者优先。3.能有效完成报告呈现和数据解读，具有较强的逻辑思维能力和学习能力，有进取心、求知欲及团队合作精神。","深圳-龙华新区-宝能科技园9栋C座","2018-08-13 23:26:36"
"地平线机器人","算法工程师- 计算机视觉方向","20k-40k","北京 ","经验1-3年","本科及以上","全职","算法","10:38  ","绩效奖金,办公环境好,弹性办公,交通便利","工作职责:1.具有图像处理，计算机视觉，模式识别，机器学习等相关背景。2.了解图像处理的基本概念，具备基本的算法常识。2.熟悉机器学习常见方法，如回归分析，CNN，RNN，GAN等。1.熟悉C/C++,python,matlab,熟悉tensorflow,mxnet,pyTorch中的一种。2.熟练阅读英文论文与专利，并能编程快速实现。任职资格:1.负责计算机视觉算法和深度学习算法的前沿技术的研发工作。2.负责图像处理，超分辨率，多信息融合，场景判别，图像增强等技术的研发工作。3.负责算法的实现，性能优化，评估，模型加速，以及推动算法的实际落地。","北京-海淀区-中关村大街1号海龙大厦3层","2018-08-13 23:26:42"
"贴近Closer研发","算法工程师","30k-50k","杭州 ","经验3-5年","本科及以上","全职","移动互联网 | 大数据 | 人工智能 | 图像处理 | 算法","10:10  ","Mac办公,技术团队牛,福利齐全",,"杭州-西湖区-文一西路中节能西溪首座","2018-08-13 23:26:46"
"Sleepace 享睡研发中心","算法工程师","10k-20k","深圳 ","经验1-3年","本科及以上","全职","智能硬件 | 算法","09:51  ","技术,敬业,待遇优,最多5个字","岗位要求：","深圳-南山区-科技园-高新技术产业园北区朗山路东11号同方信息港A栋2楼","2018-08-13 23:26:49"
"字节跳动","资深算法工程师","30k-60k","北京 ","经验3-5年","本科及以上","全职","算法","11:28  ","六险一金，高薪期权，弹性工作，免费三餐，租房补贴，带薪休假，休闲下午茶，扁平管理，健身瑜伽，职业大牛，晋升空间，团队氛围好，优厚薪资",,"北京-海淀区-北京市海淀区海淀大街27号天使大厦","2018-08-13 23:26:52"
"唯信兄弟科技研发","算法工程师研究员","10k-20k","武汉 ","经验1-3年","本科及以上","全职","人工智能 | 机器学习 | 深度学习 | 算法","3天前  ","合伙人,原始股,有趣","职责描述：","武汉-洪山区-光谷-华中科技大学","2018-08-13 23:26:55"
"微拍堂AI部门","算法工程师","25k-30k","杭州 ","经验3-5年","大专及以上","全职","大数据 | Java | PHP | Python | 算法","3天前  ","14薪,六险一金,双休,弹性工作制","岗位职责：","杭州-西湖区-西湖-州文三路408号5号楼411室","2018-08-13 23:26:58"
"运满满","算法工程师（上海）(J10184)","30k-60k","上海 ","经验不限","本科及以上","全职","算法","2018-08-07  ","薪资高,期权","工作职责:1. 开发并维护线上服务、spark流处理、spark批处理任务。 2. 实现模型，完成上线，保证模型实现逻辑的正确性，并且可以稳定高效运行。 3. 通过AB实验评估模型效果，并通过实验中反映的问题不断迭代模型。任职资格:1. 计算机、数学、物理、自动化专业本科及以上学历。 2. 有线上服务开发经验。 3. 熟练掌握一种主流编程语言，如JAVA、Python、C++。 4. 对算法有热情，具备良好的学习能力。","上海-长宁区-北新泾-虹桥国际科技广场b栋606-607室","2018-08-13 23:27:03"
"Roadstar.ai","Tracking算法工程师","20k-40k","深圳 ","经验应届毕业生","本科及以上","全职","算法","2018-07-30  ","高薪高福利,发展平台好,全日餐饮,六险一金","工作职责： ","深圳-龙岗区-坂田-坂田街道梅坂大道与雅宝路交汇处星河World写字楼F座15楼","2018-08-13 23:27:07"
"妈妈帮大数据部","算法工程师","20k-40k","上海 ","经验3-5年","本科及以上","全职","算法 | 数据挖掘 | 数据分析","10:17  ","竞争力薪酬,福利好,平台好","岗位职责：","上海-浦东新区-张江碧波路690号2号楼301","2018-08-13 23:27:10"
"京东物流Y事业部-收益管理","算法&数据挖掘 科学家","25k-50k","北京 ","经验1-3年","硕士及以上","全职","大数据 | 算法 | 数据挖掘 | 数据分析","2018-08-07  ","五险一金,竞争性薪酬,行业领先,名校合作","京东商城收益管理团队诚招量化分析领域的专家，包括统计、机器学习和运筹优化方向。我们希望您以坚实的技术能力和热忱和我们一起解决京东业务上的挑战。","北京-通州区-亦庄京东集团总部","2018-08-13 23:27:13"
"迈疆智能技术研发部","算法工程师","25k-50k","南京 ","经验1-3年","本科及以上","全职","大数据 | 机器学习 | 深度学习 | 图像处理 | 模式识别","09:06  ","大疆团队,无人机行业",,"南京-栖霞区-恒园路龙港科技园A1栋5楼","2018-08-13 23:27:16"
"博昂科技技术部","算法工程师","10k-15k","济南 ","经验1-3年","本科及以上","全职","算法 | 机器学习 | 模式识别 | 视频","2018-08-08  ","只要你有能力，金钱和地位都不是问题！","职位描述：","济南-高新区-大学科技园-舜华街道开拓路2350号研发中心1-701-11","2018-08-13 23:27:19"
"京东集团","京东广告数据部-算法工程师","20k-40k","北京 ","经验不限","学历不限","全职","机器学习 | 算法","2018-07-19  ","餐补,双休,加班打车","•岗位职责：","北京-朝阳区-亚运村-北辰世纪中心A座","2018-08-13 23:27:33"
"字节跳动","算法负责人","35k-55k","北京 ","经验不限","本科及以上","全职","算法","2018-08-09  ","弹性工作，免费三餐，租房补贴，休闲下午茶，扁平管理，职业大牛，晋升空间，五险一金",,"北京-海淀区-北京市海淀区北三环西路43号中航广场","2018-08-13 23:27:36"
"比特大陆AI产品研发部","算法工程师","15k-30k","福州 ","经验1-3年","本科及以上","全职","机器学习 | 深度学习 | 算法","2018-08-01  ","平台发展广,人工智能,福利优厚","岗位职责","福州-闽侯县-软件园C区","2018-08-13 23:27:40"
"快仓智能仓储研发中心","算法工程师","15k-30k","上海 ","经验1-3年","本科及以上","全职","算法 | 数据挖掘","09:53  ","人工智能,前景好,福利待遇好,技术氛围好","岗位职责：","上海-徐汇区-虹梅路-钦州北路1198号82幢12层","2018-08-13 23:27:44"
"新浪网","用户数据挖掘工程师/算法...","14k-24k","北京 ","经验1-3年","本科及以上","全职","广告营销 | 大数据 | 算法 | 数据挖掘","09:15  ","七险一金，年14薪，竞争力薪资，免费班车。","1、负责支持微博社交传播项目所需的相关性算法、精准匹配算法等；","北京-海淀区-西北旺-新浪总部大厦","2018-08-13 23:27:47"
"微拍堂技术部","算法工程师","25k-30k","杭州 ","经验3-5年","大专及以上","全职","机器学习 | 深度学习 | 推荐 | 算法","3天前  ","六险一金,餐饮补贴,大专学历,双休","岗位职责：","杭州-西湖区-西湖-州文三路408号5号楼411室","2018-08-13 23:27:50"
"REDEFINE技术研发","算法工程师","25k-50k","北京 ","经验不限","硕士及以上","全职","NLP | 搜索 | 数据挖掘 | 数据分析","2018-08-09  ","发展前景","工作职责  •  构建多语种NLP处理工具包括分词、词性分析、实体识别、信息抽取等  •  构建自然语言处理相关应用，包括文本分类，标签抽取，知识库构建，自动摘要等  •  多语种文本搜索，包括查询分析、查询改写、查询意图识别  •  构建用户画像，推荐内容和好友  岗位要求  1.  模式识别/人工智能/数学/计算机相关专业，硕士以上学历；   2.  熟悉自然语言处理相关领域的知识和技能，包括分词、词性标注、命名实体识别、依存句法分析、文本分类、文本检索等传统方法，以及前沿研究在NLP领域中的应用；  3.  具有较强的编程能力，扎实的算法基础，熟悉常用数据结构，熟练使用Java/Python  4.  学习能力强，能独立分析并解决问题，良好的业务理解能力和逻辑思维能力，良好的团队合作精神，较强的沟通能力，责任心强  5.  在文本检索、推荐系统、多语言处理等等领域有实际的开发和从业经验者优先  6.  熟悉hadoop、spark框架者，分布式机器学习平台构建经验者优先  7.  在自然语言处理/推荐系统国际顶级会议或者期刊上发表论文、相关国际比赛获奖、及有相关专利者优先;","北京-朝阳区-广顺北大街36号","2018-08-13 23:27:53"
"武汉佰钧成技术有限公司","算法工程师","15k-25k","北京 ","经验3-5年","大专及以上","全职","算法 | 数据挖掘","2018-08-08  ","智能客服,对话机器人,舆情分析,机器学习","项目背景:","北京-朝阳区-三元桥-国门大厦","2018-08-13 23:27:57"
"第四范式数据智能部","算法实习生","7k-10k","北京 ","经验应届毕业生","硕士及以上","实习","智能硬件 | 人工智能 | 机器学习 | NLP | 算法","2018-08-08  ","人工智能,大牛超多,晋升空间,提供转正","工作职责:运用互联网，NLP，机器学习等业内前沿技术，设计和实现智能对话机器人平台，为用户提供7x24小时的金融决策、投资理财等服务具体内容包括：1.智能机器人算法设计与研发2.应用最新的NLP和机器学习技术帮助改善和提升智能机器人对话质量3.调研最新的智能机器人技术，快速原型实现，评估技术效果任职资格：1.实习期至少6个月起，每周至少4天。 2.熟悉Python或Java语言。3.优秀的编程能力，熟悉数据结构和算法4.熟悉常见NLP相关技术、机器学习相关算法, E.g. LR，VSM，GBDT，CRF，RNN/LSTM,Seq2Seq其中一种或多种。5.在搜索引擎、推荐系统、问答系统、知识图谱等领域之一有相关经验优先6.有实际机器学习建模经验者优先7.责任心强，具有优秀的学习能力，沟通能力良好。","北京-海淀区-上地-上地颐泉汇3层","2018-08-13 23:28:00"
"航天数据产品研发部","算法工程师","20k-35k","北京 ","经验1-3年","硕士及以上","全职","算法 | 数据挖掘 | 数据分析","2018-08-08  ","央企,七险一金,年底双薪,节日福利","【岗位职责】：","北京-海淀区-苏州街-北京市海淀区北四环西路66号中国技术交易大厦B座3层","2018-08-13 23:28:03"
"魔蝎科技数据研发部","算法工程师","15k-30k","杭州 ","经验3-5年","本科及以上","全职","算法 | 数据挖掘","2018-08-04  ","年底多薪,扁平管理,多样团建,股票期权","岗位要求：","杭州-西湖区-西溪-文一西路767号绿城西溪国际D座2F","2018-08-13 23:28:07"
"云脑科技AI软件研发部","算法工程师","15k-30k","上海 ","经验3-5年","硕士及以上","全职","算法 | 数据挖掘 | 数据分析","11:40  ","硅谷团队,弹性工作,年底双薪,电脑补助","职位描述（金融方向，上海）：","上海-浦东新区-外高桥-台中北路8号上海证券交易所地球站","2018-08-13 23:28:11"
"PingPong数据中心","算法工程师","12k-24k","杭州 ","经验不限","硕士及以上","全职","算法 | 数据挖掘 | 数据分析","2天前  ","跨境持牌支付公司，千亿级数据量沉淀","算法工程师","杭州-滨江区-西兴-西兴街道新东方国际科技园3楼","2018-08-13 23:28:16"
"袋鼠云大数据部","算法工程师","15k-30k","杭州 ","经验3-5年","硕士及以上","全职","大数据 | 算法 | 数据挖掘","3天前  ","阿里系创业,云计算生态,股票期权,交通补贴","1. 深入行业应用场景，根据场景实现机器学习算法服务","杭州市市市-西湖区-西溪-紫霞街176号互联网创新创业园2-8","2018-08-13 23:28:20"
