"招聘单位","招聘岗位","薪资区间","工作地点","工作经验","学历要求","岗位属性","类别","发布时间","职位诱惑","职位描述","工作地址","爬取时间"
"Bigo推荐技术平台部-推荐算法","NLP算法工程师（北京）","25k-50k","北京 ","经验1-3年","硕士及以上","全职","广告营销 | 机器学习 | 推荐 | NLP | 算法","18:49  ","大牛同事,超大空间,超多数据,氛围超好","岗位职责：","北京-海淀区-学院路-北京海淀区知春路7号致真大厦D座12层","2018-08-13 21:41:32"
"wlaike","NLP算法工程师","25k-50k","广州 ","经验3-5年","本科及以上","全职","广告营销 | NLP | 算法","09:47  ","超高分红,诱人薪资,股票分红,技术大牛","岗位职责：","广州-番禺区-大石-万达广场A栋","2018-08-13 21:41:35"
"小米人工智能与云平台","算法工程师-搜索与推荐-自...","20k-40k","北京 ","经验3-5年","本科及以上","全职","机器学习 | NLP | 算法","2018-07-23  ","大牛云集,技术挑战","岗位职位","北京-海淀区--清河","2018-08-13 21:41:50"
"同方知网（北京）技术有限公司","自然语言处理","15k-30k","北京 ","经验1-3年","本科及以上","全职","企业服务 | NLP","2天前  ","五险一金,包吃包住,免费班车,年底双薪"," 1.从事自然语言处理相关的算法设计与实现; 2.结合公司业务，利用自然语言处理技术解诀海量文献信息处理中的实际问题。  岗位要求:  1.重点院校计算机应用相关专业硕士及以，上(本科需两年以上工作经验) ;  2.理解各种常用的数据结构和算法;  3.熟悉自然语言处理/机器学习/文本挖掘/信息检索等领域的基础理论和方法;  4熟练掌握C/C++ /java/python任意一 种编程语言，较好的编码规范，了解数据库技术;  5.有一定的相关研究或项目经验，有大规模数据处理、相似性计算、搜索引擎项目工作经验;  6.有较强的分析问题和解诀问题的能力，有良好的团队合作精神和执行力。 ","北京-海淀区-西三旗-西小口路66号东升科技园北领地B2楼","2018-08-13 21:41:53"
"NaturLing教育科技研发部","(NLP)自然语言处理工程师","10k-20k","苏州 ","经验1年以下","本科及以上","全职","人工智能 | 机器学习 | 深度学习 | NLP","2天前  ","人工智能,NLP,互联网,AI","职位表述：","苏州-工业园区-星湖街328号创意产业园5栋A1F同程众创空间","2018-08-13 21:41:56"
"美团点评美团外卖技术部","自然语言处理、语音助手资...","25k-50k","北京 ","经验3-5年","本科及以上","全职","机器学习 | 深度学习 | NLP | 算法","11:00  ","期权股票,15.5薪,六险一金,班车","岗位职责：1）负责对话系统的研究和开发；2）将对话系统的最新研究成果应用于外卖垂直领域，开发外卖语音交互解决方案；岗位要求：1）3年以上自然语言处理相关研发经验2）有扎实的自然语言处理和机器学习的技术基础3）有过对话管理相关技术、意图解析、对话生成、知识图谱等研发经验者优先4）有过深度学习研究经验者优先","北京-朝阳区-望京-望京国际研发园","2018-08-13 21:41:59"
"ZOOM音频方法","算法工程师---自然语言处理","15k-30k","杭州 ","经验不限","硕士及以上","全职","视频 | 软件开发","10:17  ","外企,有挑战,有空间"," 利用自然语言处理和机器学习算法对海量文本数据进行挖掘分析，包括但不限于，语义理解、文本相关性、信息抽取、自动摘要等","杭州-西湖区-西溪-杭州市文一西路98号数娱大厦302室","2018-08-13 21:42:03"
"百度自然语言处理部","自然语言处理部_NLP研究员...","30k-50k","北京 ","经验不限","学历不限","全职","NLP | 大数据","2018-07-17  ","大平台,机会多,技术氛围好","-结合百度产品，深入研究自然语言处理领域的特定技术","北京-海淀区-百度科技园","2018-08-13 21:42:06"
"金色世纪技术部","NLP自然语言处理/机器学习","20k-35k","北京 ","经验1-3年","本科及以上","全职","人工智能 | 机器学习 | 深度学习 | 电商 | 旅游","14:11  ","不加班,美女多,环境好","工作职责：","北京-大兴区-亦庄经济开发区天骥智谷","2018-08-13 21:42:09"
"南科大数据研发部","NLP研发工程师","15k-22k","深圳 ","经验3-5年","本科及以上","全职","机器学习 | NLP | 算法","2018-07-19  ","老板好,薪酬福利高,工作自由度,办公环境优","NLP研发工程师","深圳-福田区-上沙-车公庙泰然四路8号创新广场一期B座1809B","2018-08-13 21:42:12"
"一面数据AI组","NLP高级算法工程师","20k-35k","深圳 ","经验不限","本科及以上","全职","Java | NLP | 算法 | 数据分析","15:41  ","大数据领域,人工智能,清华系大牛,技术氛围浓",,"深圳-南山区-科技园-深南大道9966威盛科技大厦14楼13A05室","2018-08-13 21:42:15"
"三角兽科技研发部","自然语言处理及机器学习算...","20k-40k","北京 ","经验1-3年","本科及以上","全职","人工智能 | 机器学习 | 深度学习 | NLP","15:04  ","五险一金,各种补贴,居住证零食,出国游","工作职责： ","北京-朝阳区-小关-住总地产大厦","2018-08-13 21:42:18"
"有米科技MCG","高级算法工程师（自然语言...","25k-45k","广州 ","经验1-3年","硕士及以上","全职","移动互联网 | 深度学习 | 广告营销","2018-08-09  ","六险一金,员工福利多,工作氛围好,扁平化管理","工作职责：","广州-番禺区-大学城-大学城青蓝街26号有米科技大厦15楼","2018-08-13 21:42:22"
"烽火普天","文本挖掘/自然语言处理实习生","4k-6k","武汉 ","经验不限","本科及以上","全职","NLP | 深度学习","2018-08-06  ","大牛带你飞,扁平管理,花样福利","岗位职责：","武汉-东湖新技术开发区-光谷软件园AI栋10层","2018-08-13 21:42:25"
"顺网科技顺网科技","算法工程师（自然语言处理）","20k-40k","杭州 ","经验1-3年","硕士及以上","全职","大数据 | 算法","2018-07-16  ","上市公司,大数据,BP级数据","工作职责：","杭州-西湖区-文一西路857号杭州智慧产业创业园A座","2018-08-13 21:42:29"
"同花顺人工智能","NLP/机器学习专家","50k-100k","杭州 ","经验5-10年","硕士及以上","全职","机器学习 | 深度学习 | NLP | 算法","14:03  ","负责人岗位,前沿技术,扎实团队,数据量大","NLP专家","杭州-余杭区-同顺街18号同花顺大楼","2018-08-13 21:42:32"
"找道科技","自然语言处理工程师","5k-10k","武汉 ","经验3-5年","本科及以上","全职","图像处理","2018-07-23  ","餐补,五险一金,弹性工作","职位描述：","武汉-洪山区-关山大道289号励业公社","2018-08-13 21:42:35"
"美团点评","NLP算法工程师","35k-70k","北京 ","经验5-10年","硕士及以上","全职","人工智能 | 机器学习 | NLP | 算法","13:49  ","核心团队","工作职责:-参与语音对话系统、智能问答系统的研发，探索非结构化文本理解，知识抽取，对话决策，意图识别等技术问题的实用化解决方案-结合业务场景，应用NLP/ML等技术解决实际问题。能力要求:-具有NLP或者机器学习方面至少两年以上实践经验，熟悉TensorFlow等机器学习框架-熟悉Word2Vec,RNN,CNN,LSTM,Sequence2Sequence等模型及应用者优先-有对话系统、搜索、推荐等相关工作经验者优先-良好的编程能力，熟练掌握Java或C/C++语言，对数据结构和算法设计有较深理解-具备很好的分析和解决问题的能力-热爱创新并以产品为导向","北京-朝阳区-望京-望京东路4号恒电大厦C座","2018-08-13 21:42:49"
"三角兽科技研究组","自然语言处理及机器学习研...","20k-40k","北京 ","经验1-3年","硕士及以上","全职","人工智能 | 机器学习 | 深度学习 | NLP","15:03  ","五险一金,各种补贴,居住证零食,出国游","这是一份偏向理论研究的工作，需要应聘者对自然语言处理与机器学习及相关领域中的前沿知识有深度认知。","北京-朝阳区-惠新东街甲2号住总地产大厦8层","2018-08-13 21:42:52"
"凤凰金融大数据部","NLP工程师","30k-50k","北京 ","经验3-5年","本科及以上","全职","大数据 | 互联网金融 | NLP | 图像处理 | 算法 | 机器学习","10:09  ","七险一金,补助,VIP体检,健身房 等","【岗位职责】","北京-朝阳区-朝来科技园18号院18号楼","2018-08-13 21:42:55"
"小米人工智能与云平台","NLP算法工程师","30k-60k","北京 ","经验3-5年","硕士及以上","全职","NLP | 算法 | 数据挖掘","3天前  ","AI产品,人机对话,大公司背景,精英团队","岗位职责：","北京-海淀区-清河-安宁庄东路72号科利源大厦","2018-08-13 21:42:58"
"达观数据","NLP算法工程师","15k-30k","上海 ","经验1-3年","本科及以上","全职","NLP | 算法 | 数据挖掘","2018-08-03  ","技术底蕴深,团技术大牛,福利待遇佳,发展空间大","岗位描述：","上海-浦东新区-张江-亮秀路112号Y1座","2018-08-13 21:43:02"
"泰豪迈能","nlp（自然语言分析工程师）","15k-30k","上海 ","经验1-3年","硕士及以上","全职","机器学习 | NLP | 算法","09:42  ","国际化,腾讯,能源互联网","职责描述：1.文本分类，文本聚类，文本摘要；2。信息抽取，推荐系统，网络舆情，语义网构建，主题模型，获取本体概念层次，任职要求：1.统计学，计算机科学，生物统计等相关专业毕业本科及以上学历；2.扎实的数学，统计学基础，精通算法设计/数据结构；3.具有丰富的自然语义分析实践经验，2年以上相关工作经验；4.具有深度学习，传统建模，参数调优，模型评估，特征工程等相关实践项目经验；5.扎实的java，Python编程基础，精通SQL，shell等脚本语言，熟悉R语言优先；6.熟悉MapReduce，TensorFlow等大规模机器学习，自然语言处理等相关技术。7.良好的团队管理能力和沟通合作能力；8.缜密的逻辑思维能力，有攻关疑难得强烈兴趣，较强的自驱能力；9.有过数据挖掘竞赛得奖和在有影响力的期刊和会议发表论文条件优先。 ","上海-长宁区-中山公园-中山公园长宁路1436倍格老船坞3F","2018-08-13 21:43:05"
"的卢","NLP自然语言处理算法工程师","15k-30k","南京 ","经验不限","本科及以上","全职","NLP | 深度学习 | 机器学习 | 汽车","2018-08-08  ","创业团队,股票期权,技术牛人","岗位职责：","南京-江宁区-百家湖-利源南路55号秣陵九车间C8幢209室","2018-08-13 21:43:07"
"拼多多","自然语言处理研究员","20k-40k","上海 ","经验1-3年","本科及以上","全职","电商 | NLP | 算法 | 搜索 | 数据挖掘","2018-08-08  ","提供宿舍，午餐晚餐，薪资优厚","岗位职责：","上海-长宁区-古北-娄山关路533号","2018-08-13 21:43:10"
"一下科技技术研发","高级NLP算法工程师","33k-56k","北京 ","经验5-10年","本科及以上","全职","广告营销 | 机器学习 | NLP | 算法","09:21  ","不加班,牛人多,有期权,薪资可谈","急需3个hc，入职就送iPhone x，有期权","北京-朝阳区-望京-浦项中心A座31层","2018-08-13 21:43:14"
"购物党技术部","自然语言处理算法工程师","15k-30k","南京 ","经验1-3年","硕士及以上","全职","NLP | 算法 | 搜索 | 数据挖掘","1天前  ","海量数据,问题驱动,南大内办公,年年加工资","职责： 1、同款商品比价核心算法研发2、关键词抽取/文本分类 3、新词自动识别研发要求： ","南京-鼓楼区-南大-北京西路9号南京大学科技园","2018-08-13 21:43:17"
"腾讯客户服务部","自然语言处理工程师 NLP","20k-40k","深圳 ","经验1-3年","本科及以上","全职","机器学习 | NLP | 算法","3天前  ","大公司平台,海量数据,行业前沿,全面福利","【岗位职责】","深圳-南山区-科技园-高新园","2018-08-13 21:43:20"
"平安金服","NLP算法工程师","25K-50K","深圳 ","经验1-3年","硕士及以上","全职","算法 | 机器学习 | NLP | 深度学习","2018-08-06  ","平安集团、科技金融","岗位职责：","深圳-罗湖区-东门-深南东路5047号平安银行总行","2018-08-13 21:43:23"
"柯基数据","nlp开发工程师","12k-18k","南京 ","经验3-5年","本科及以上","全职","人工智能 | 机器学习 | NLP | 算法","2018-07-24  ","知识图谱,机器学习,大牛带队,场景落地","岗位职责：","南京-江宁区-秣周东路12号南京未来科技城1#3层","2018-08-13 21:43:27"
"盒子鱼英语技术","NLP算法开发","15k-30k","北京 ","经验1-3年","硕士及以上","全职","深度学习 | NLP | 算法","2018-07-19  ","股票期权,带薪年假,地铁周边,美女如云","岗位职责：","北京-海淀区-五道口-清华科技园创业大厦02层","2018-08-13 21:43:30"
